date_time,sensor_id,group,test,predict,lower,upper,std_test,std_predict,std_lower,std_upper
2019-08-30 19:00:00,6,1,2156,2490,1505,2501,0.6551573593595773,0.9327948003554822,0.11516032774612622,0.9419482064062858
2019-08-30 20:00:00,6,1,1662,2004,1286,2281,0.2448712859571809,0.5296976683231088,-0.06725397747034956,0.7595076669091156
2019-08-30 21:00:00,6,1,1629,1785,1387,2383,0.21746351182301274,0.34730822760696983,0.017156391473650612,0.8439023338189309
2019-08-30 22:00:00,6,1,1304,1887,937,1932,-0.05246153646803749,0.4318274142173748,-0.3570870992317603,0.4696820980539732
2019-08-30 23:00:00,6,1,908,1436,449,1445,-0.3813548260780556,0.05762752026044824,-0.7618059595169471,0.06499895276962858
2019-08-31 00:00:00,6,1,601,949,71,1066,-0.6363301793868322,-0.34716557727049235,-1.076161880508395,-0.2493524459000381
2019-08-31 01:00:00,6,1,334,570,0,808,-0.8580839882905567,-0.6616029760495405,-1.1155509574297122,-0.4642091749887712
2019-08-31 02:00:00,6,1,219,311,0,693,-0.953595928455082,-0.8764096177046993,-1.1155509574297122,-0.5592707493212536
2019-08-31 03:00:00,6,1,109,197,0,622,-1.0449551755689759,-0.971363533238654,-1.1155509574297122,-0.6184092758535058
2019-08-31 04:00:00,6,1,78,126,0,630,-1.0707018724828916,-1.0304905706053218,-1.1155509574297122,-0.6120183481393457
2019-08-31 05:00:00,6,1,101,133,0,748,-1.0515994844499863,-1.0241983495948592,-1.1155509574297122,-0.5135668822241162
2019-08-31 06:00:00,6,1,197,252,0,985,-0.9718677778778608,-0.9258182132857696,-1.1155509574297122,-0.31668740507478504
2019-08-31 07:00:00,6,1,408,489,125,1121,-0.7966241311412098,-0.7288904385972458,-1.0310351195715983,-0.20423320724173027
2019-08-31 08:00:00,6,1,571,625,514,1510,-0.6612463376906216,-0.616343517904043,-0.7077657616356035,0.1190577079293524
2019-08-31 09:00:00,6,1,870,1014,881,1876,-0.4129152932628553,-0.29304809460153114,-0.4037474072325315,0.4231031284003288
2019-08-31 10:00:00,6,1,979,1380,1143,2138,-0.3223865847590877,0.01090884813251702,-0.18595313625589255,0.6408986772139945
2019-08-31 11:00:00,6,1,1422,1642,1403,2398,0.045542019526866914,0.22864573680074515,0.029886717960636244,0.8567208904038432
2019-08-31 12:00:00,6,1,1537,1902,1426,2421,0.14105395969139234,0.44451395433619695,0.049120002113011714,0.8759488416105278
2019-08-31 13:00:00,6,1,1811,1925,1808,2804,0.3686215388660009,0.4638212309954424,0.3667152307343196,1.1935644170502413
2019-08-31 14:00:00,6,1,2148,2308,1697,2693,0.6485130504785668,0.7814359553159824,0.2747552070920859,1.1016280429903254
2019-08-31 15:00:00,6,1,2170,2197,1607,2603,0.6667848999013456,0.6894205539369552,0.19975320069729025,1.026626288247335
2019-08-31 16:00:00,6,1,2005,2106,1794,2790,0.5297460292305047,0.6143707531171984,0.3553092532979956,1.1821671161717455
2019-08-31 17:00:00,6,1,1970,2294,1991,2986,0.5006771778760839,0.7699550342472028,0.5182362461670464,1.3450912341315786
2019-08-31 18:00:00,6,1,1761,2490,1446,2441,0.32709460835968546,0.9329467309277232,0.06554591918703206,0.8924207588210722
2019-08-31 19:00:00,6,1,1536,1945,1292,2287,0.14022342108126604,0.4802709104715024,-0.06239422081985047,0.7645007317346814
2019-08-31 20:00:00,6,1,1266,1791,978,1973,-0.0840220036528372,0.3522808173374415,-0.3229512374811463,0.5039434125910577
2019-08-31 21:00:00,6,1,1144,1477,1145,2140,-0.1853477140882468,0.09168438918851016,-0.18418757642076486,0.6426943287330722
2019-08-31 22:00:00,6,1,1026,1644,1016,2011,-0.2833512700831512,0.23047568394766035,-0.29133000219396155,0.5355512529331032
2019-08-31 23:00:00,6,1,730,1515,490,1486,-0.5291906986805385,0.123389937390638,-0.7279839611731701,0.09891617162135397
2019-09-01 00:00:00,6,1,503,989,175,1171,-0.7177229631792105,-0.3132537891753185,-0.9897107625678978,-0.16279232809139116
2019-09-01 01:00:00,6,1,251,674,0,883,-0.9270186929310402,-0.5750248628145517,-1.1155509574297122,-0.4013674390487632
2019-09-01 02:00:00,6,1,201,387,0,725,-0.9685456234373556,-0.8136310335253689,-1.1155509574297122,-0.533017249815956
2019-09-01 03:00:00,6,1,131,229,0,713,-1.0266833261461972,-0.9452439402976176,-1.1155509574297122,-0.5426544997252181
2019-09-01 04:00:00,6,1,85,217,0,661,-1.0648881022120074,-0.954833419774564,-1.1155509574297122,-0.5858268907881599
2019-09-01 05:00:00,6,1,114,165,0,685,-1.0408024825183444,-0.9980168169770008,-1.1155509574297122,-0.5659603304979979
2019-09-01 06:00:00,6,1,117,189,0,779,-1.0383108666879657,-0.9782058991824046,-1.1155509574297122,-0.488246696875205
2019-09-01 07:00:00,6,1,177,282,0,977,-0.9884785500803871,-0.9005179524322627,-1.1155509574297122,-0.32336519301926353
2019-09-01 08:00:00,6,1,346,481,332,1328,-0.8481175249690409,-0.7356023398584606,-0.8591947933571413,-0.0322537701463087
2019-09-01 09:00:00,6,1,610,832,718,1714,-0.6288553318956955,-0.44445240694205534,-0.5384917542554974,0.2884686356892149
2019-09-01 10:00:00,6,1,931,1218,1144,2140,-0.3622524380451505,-0.1237439478472361,-0.1850036646938181,0.6419722985211126
2019-09-01 11:00:00,6,1,1096,1643,1268,2263,-0.22521356737430964,0.2297101874855579,-0.08233689071946049,0.744640950875317
2019-09-01 12:00:00,6,1,1328,1767,1267,2262,-0.032528609825006084,0.33235712924136185,-0.0831817358805112,0.7437949756491538
2019-09-01 13:00:00,6,1,1552,1766,1431,2426,0.153512038843287,0.3315392514846911,0.05310536820887035,0.8800909065329061
2019-09-01 14:00:00,6,1,1560,1930,1222,2218,0.16015634772429746,0.4678660345641914,-0.12020099576105896,0.7068098549209821
2019-09-01 15:00:00,6,1,1640,1721,1270,2266,0.2265994365344021,0.29456618131154144,-0.08016585571036687,0.7468654584952077
2019-09-01 16:00:00,6,1,1150,1770,1052,2048,-0.18036448242748895,0.3345743509574285,-0.26098303213765683,0.5660564580174378
2019-09-01 17:00:00,6,1,1093,1552,1084,2080,-0.2277051832046885,0.15374510900786795,-0.2349119884404281,0.5921374229110717
2019-09-01 18:00:00,6,1,1052,1583,628,1624,-0.2617572662198672,0.17984555966607313,-0.6137043313699684,0.21337077365358456
2019-09-01 19:00:00,6,1,766,1127,514,1510,-0.4992913087159914,-0.1989047221039104,-0.7081986845873187,0.1189108807105606
2019-09-01 20:00:00,6,1,788,1013,257,1253,-0.4810194592932126,-0.29338926453148434,-0.9216336462198084,-0.09448403755752688
2019-09-01 21:00:00,6,1,573,756,124,1120,-0.6595852604703689,-0.5068378741773595,-1.0318309402102523,-0.2046500997684686
2019-09-01 22:00:00,6,1,489,624,0,851,-0.7293505037209789,-0.6170334055920662,-1.1155509574297122,-0.4279111068422336
2019-09-01 23:00:00,6,1,322,355,0,633,-0.8680504516120723,-0.8402904432831477,-1.1155509574297122,-0.6089791472979329
2019-09-02 00:00:00,6,1,139,171,0,655,-1.0200390172651868,-0.9927075824674249,-1.1155509574297122,-0.5906929231907535
2019-08-26 00:00:00,9,2,12,29,0,171,-0.6833050260687831,-0.6686935344526809,-0.6925032392597683,-0.5501136259079178
2019-08-26 01:00:00,9,2,7,0,0,171,-0.6874860320646855,-0.6925032392597683,-0.6925032392597683,-0.5499541911123493
2019-08-26 02:00:00,9,2,6,0,0,180,-0.688322233263866,-0.6925032392597683,-0.6925032392597683,-0.5427449383270291
2019-08-26 03:00:00,9,2,3,0,0,178,-0.6908308368614073,-0.6925032392597683,-0.6925032392597683,-0.5444881071007435
2019-08-26 04:00:00,9,2,6,0,0,285,-0.688322233263866,-0.6925032392597683,-0.6925032392597683,-0.4547710742420746
2019-08-26 05:00:00,9,2,84,100,335,713,-0.623098539727789,-0.6094524928390247,-0.41255238170113095,-0.09691176333533738
2019-08-26 06:00:00,9,2,508,529,2069,2450,-0.2685492312752678,-0.25088257062555713,1.0372699460098138,1.3556156554056715
2019-08-26 07:00:00,9,2,2241,2257,4190,4571,1.1805874469044944,1.1942065984620631,2.810523990123801,3.1297717088487627
2019-08-26 08:00:00,9,2,4402,4383,2661,3044,2.9876182383334995,2.9723933582087434,1.532208839923499,1.852362622814061
2019-08-26 09:00:00,9,2,2899,2857,629,1016,1.7308078359652466,1.6963642910187542,-0.16671018541070334,0.15643054897414407
2019-08-26 10:00:00,9,2,835,819,441,829,0.00488856085674736,-0.0076704239331808425,-0.3238054614302147,0.0004732549161841904
2019-08-26 11:00:00,9,2,757,637,1253,1641,-0.06033513267932965,-0.16055426532495334,0.3544245076598057,0.6789130073732527
2019-08-26 12:00:00,9,2,1447,1448,1027,1415,0.5166436947551977,0.5180497281461202,0.16566746597382892,0.4904830591044023
2019-08-26 13:00:00,9,2,1210,1223,576,965,0.31846401054942525,0.32952070027503644,-0.2115427360285879,0.11363211427556327
2019-08-26 14:00:00,9,2,869,768,1143,1533,0.033319401628883485,-0.05081746068259151,0.26304529432539925,0.5888263313784479
2019-08-26 15:00:00,9,2,1337,1340,2987,3377,0.4246615628453455,0.4272681478824955,1.8049982064524983,2.131082788507997
2019-08-26 16:00:00,9,2,3353,3184,4472,4863,2.110443180393182,1.9698523182183239,3.046885334308997,3.373538058179474
2019-08-26 17:00:00,9,2,4400,4666,1691,2082,2.9859458359351385,3.2086568212145794,0.7208991068383583,1.0479687943774734
2019-08-26 18:00:00,9,2,1858,1888,337,728,0.8603223876183728,0.8854211817467733,-0.4110349471277882,-0.0838056652713115
2019-08-26 19:00:00,9,2,530,533,0,373,-0.2501528048932973,-0.2469795478291433,-0.6925032392597683,-0.38126062686992135
2019-08-26 20:00:00,9,2,221,178,0,311,-0.508538975440064,-0.5440505108987265,-0.6925032392597683,-0.4326707075801614
2019-08-26 21:00:00,9,2,116,114,0,266,-0.5963401013540137,-0.5971951231277352,-0.6925032392597683,-0.4700824037802193
2019-08-26 22:00:00,9,2,77,72,0,231,-0.6289519481220522,-0.6329331188607565,-0.6925032392597683,-0.4996722957209189
2019-08-26 23:00:00,9,2,46,36,0,207,-0.654874185296647,-0.6625822325121259,-0.6925032392597683,-0.5194408989944902
2019-08-27 00:00:00,9,2,8,11,0,196,-0.686649830865505,-0.6840137251646539,-0.6925032392597683,-0.5291898646830001
2019-08-27 01:00:00,9,2,5,1,0,212,-0.6891584344630465,-0.6922418608933317,-0.6925032392597683,-0.5155315282286167
2019-08-27 02:00:00,9,2,6,16,0,200,-0.688322233263866,-0.6793460771305846,-0.6925032392597683,-0.5258608782574294
2019-08-27 03:00:00,9,2,6,4,0,202,-0.688322233263866,-0.6891784833956606,-0.6925032392597683,-0.5238393410001778
2019-08-27 04:00:00,9,2,3,6,0,291,-0.6908308368614073,-0.6881266645352319,-0.6925032392597683,-0.4495295452275159
2019-08-27 05:00:00,9,2,87,96,412,804,-0.6205899361302475,-0.6128708619077582,-0.3484169504404613,-0.02039480529593624
2019-08-27 06:00:00,9,2,625,609,2217,2609,-0.17071369097115227,-0.18388365408709925,1.1608792247185675,1.488935271148306
2019-08-27 07:00:00,9,2,2277,2413,4319,4712,1.2106906900749914,1.3246716479354022,2.9190249291043826,3.247077488351215
2019-08-27 08:00:00,9,2,4506,4516,2483,2876,3.0745831630482687,3.083734989151276,1.3837358463136047,1.7118571968159777
2019-08-27 09:00:00,9,2,2722,2680,649,1041,1.5828002237103027,1.5478845808539723,-0.1503483472100343,0.17776056023122758
2019-08-27 10:00:00,9,2,889,846,528,921,0.05004342561249298,0.014238377517863662,-0.2510095636770883,0.07713563776994299
2019-08-27 11:00:00,9,2,766,725,1223,1616,-0.052809321886705375,-0.0869791460383795,0.3299977230753837,0.6581295094644926
2019-08-27 12:00:00,9,2,1583,1420,1113,1506,0.6303670578437423,0.4945645336643564,0.2380500561209299,0.5662125560061648
2019-08-27 13:00:00,9,2,1331,1310,757,1149,0.4196443556502627,0.4025049820152195,-0.0603314213211251,0.2678416868837812
2019-08-27 14:00:00,9,2,965,953,1196,1589,0.11359471675020905,0.10377170332410236,0.3075793232489916,0.6357389848054381
2019-08-27 15:00:00,9,2,1501,1393,3116,3508,0.5617985595109434,0.4722078030889945,1.9123001090293408,2.240499087962055
2019-08-27 16:00:00,9,2,3321,3312,4187,4579,2.0836847420194067,2.07651362431548,2.808193342743539,3.136380863196296
2019-08-27 17:00:00,9,2,4336,4384,1694,2086,2.9324289591875883,2.9727516114335235,0.7233206981283228,1.0515325707837324
2019-08-27 18:00:00,9,2,2025,1890,370,762,0.9999679878815121,0.8875199542164797,-0.3835687734291787,-0.05536912987158205
2019-08-27 19:00:00,9,2,561,567,149,541,-0.22423056771870264,-0.2190480811356523,-0.5687233634063635,-0.24050610866511224
2019-08-27 20:00:00,9,2,221,345,0,306,-0.508538975440064,-0.4043007027204928,-0.6925032392597683,-0.4372448630345772
2019-08-27 21:00:00,9,2,133,110,0,298,-0.5821246809679457,-0.6012067023035228,-0.6925032392597683,-0.4439805880592782
2019-08-27 22:00:00,9,2,117,102,0,257,-0.5955039001548332,-0.607633091468958,-0.6925032392597683,-0.4782608560235598
2019-08-27 23:00:00,9,2,48,61,0,216,-0.653201782898286,-0.6422198177999949,-0.6925032392597683,-0.5126564084581271
2019-08-28 00:00:00,9,2,15,20,0,201,-0.6807964224712417,-0.6763539164427346,-0.6925032392597683,-0.5247515057014966
2019-08-28 01:00:00,9,2,12,5,0,198,-0.6833050260687831,-0.688704524602803,-0.6925032392597683,-0.5276083317294464
2019-08-28 02:00:00,9,2,3,2,0,196,-0.6908308368614073,-0.6913502724399235,-0.6925032392597683,-0.5288105355133979
2019-08-28 03:00:00,9,2,2,0,0,202,-0.6916670380605878,-0.6925032392597683,-0.6925032392597683,-0.5244114108958458
2019-08-28 04:00:00,9,2,4,6,0,292,-0.6899946356622269,-0.6883158954702062,-0.6925032392597683,-0.4491681524275707
2019-08-28 05:00:00,9,2,86,96,374,767,-0.621426137329428,-0.6128972444372701,-0.3798223949081115,-0.05157069223941918
2019-08-28 06:00:00,9,2,628,571,2064,2457,-0.16820508737361084,-0.21549881863705175,1.033371732455446,1.3616166041890572
2019-08-28 07:00:00,9,2,2187,2261,4110,4502,1.1354325821487488,1.1978715131206616,2.743762238297366,3.0720184873813228
2019-08-28 08:00:00,9,2,4376,4306,2587,2980,2.9658770071548077,2.9081011058006703,1.4707340111836142,1.7989843317742855
2019-08-28 09:00:00,9,2,2653,2784,647,1039,1.5251023409668498,1.6352047707539523,-0.15222447393602254,0.17603320955606838
2019-08-28 10:00:00,9,2,909,843,569,961,0.06676744959610248,0.01218766220161583,-0.21725959063593867,0.1109984452886806
2019-08-28 11:00:00,9,2,814,765,1347,1740,-0.012671664326042605,-0.052877002820131684,0.4335643930101633,0.7618200813571653
2019-08-28 12:00:00,9,2,1491,1544,1072,1465,0.5534365475191386,0.5980429133228897,0.2035434007540793,0.5318069977094262
2019-08-28 13:00:00,9,2,1092,1269,754,1146,0.21979226904612928,0.367903637216804,-0.06256706503663206,0.2656920081911062
2019-08-28 14:00:00,9,2,736,951,1258,1650,-0.07789535786211961,0.10191268145040312,0.3587140421636294,0.6869810037971931
2019-08-28 15:00:00,9,2,1270,1454,2833,3226,0.36863608250025376,0.5230853366282736,1.676295405388179,2.004558586254738
2019-08-28 16:00:00,9,2,2930,3030,4055,4447,1.7567300731398412,1.8407547166974807,2.697813378603476,3.0260817829110294
2019-08-28 17:00:00,9,2,4159,4252,1582,1975,2.7844213469326444,2.8622292066000936,0.6302303849153712,0.958498997761864
2019-08-28 18:00:00,9,2,1845,1779,394,787,0.8494517720290266,0.7946371322276674,-0.3630563157644586,-0.0347883205923791
2019-08-28 19:00:00,9,2,566,591,36,428,-0.22004956172280027,-0.19859594336406214,-0.6630610880329701,-0.3347880763096308
2019-08-28 20:00:00,9,2,279,232,0,332,-0.4600393058875965,-0.4986743943509999,-0.6925032392597683,-0.41505853394001946
2019-08-28 21:00:00,9,2,123,136,0,298,-0.5904866929597504,-0.5788627810519228,-0.6925032392597683,-0.4434012138808943
2019-08-28 22:00:00,9,2,94,102,0,244,-0.6147365277359842,-0.607283746450833,-0.6925032392597683,-0.4885725972353165
2019-08-28 23:00:00,9,2,52,48,0,214,-0.6498569781015642,-0.6523933834021302,-0.6925032392597683,-0.5142569198758264
2019-08-29 00:00:00,9,2,17,18,0,201,-0.6791240200728808,-0.6781133818735072,-0.6925032392597683,-0.5245095564737985
2019-08-29 01:00:00,9,2,9,5,0,198,-0.6858136296663245,-0.6883662125005521,-0.6925032392597683,-0.5271337296132824
2019-08-29 02:00:00,9,2,5,2,0,198,-0.6891584344630465,-0.6909611193427015,-0.6925032392597683,-0.5269388930262833
2019-08-29 03:00:00,9,2,1,3,0,200,-0.6925032392597683,-0.6908147625108171,-0.6925032392597683,-0.5257204493726313
2019-08-29 04:00:00,9,2,6,4,0,297,-0.688322233263866,-0.6895430195359297,-0.6925032392597683,-0.4448133822721556
2019-08-29 05:00:00,9,2,87,101,346,738,-0.6205899361302475,-0.6086883511200621,-0.4037577200027235,-0.07547468927361188
2019-08-29 06:00:00,9,2,566,542,2174,2567,-0.22004956172280027,-0.2393080281262908,1.125309701543089,1.4535957470863567
2019-08-29 07:00:00,9,2,2391,2371,3922,4314,1.3060176267815655,1.2897364535601124,2.586467136344083,2.9147536221143966
2019-08-29 08:00:00,9,2,4367,4118,2890,3283,2.958351196362183,2.750897655007789,1.723910314496682,2.0521976255851238
2019-08-29 09:00:00,9,2,2820,3087,821,1214,1.664747941229989,1.8883568808398892,-0.006459623311107915,0.32183011349016066
2019-08-29 10:00:00,9,2,972,1018,546,939,0.11944812514447235,0.15795978346024872,-0.23606824466337215,0.09222104902525714
2019-08-29 11:00:00,9,2,780,743,1385,1778,-0.04110250509817873,-0.07161521492265635,0.4651997497960324,0.7934920682879881
2019-08-29 12:00:00,9,2,1609,1582,1039,1432,0.6521082890224346,0.6296209212038796,0.17597798946860455,0.5042699015378015
2019-08-29 13:00:00,9,2,1400,1236,773,1166,0.4773422383937154,0.3404267403582117,-0.04620126602843111,0.2820930768153251
2019-08-29 14:00:00,9,2,988,970,1280,1673,0.13282734433135995,0.11823115131802048,0.377778880578078,0.7060738211649402
2019-08-29 15:00:00,9,2,1388,1477,3020,3413,0.4673078240035497,0.542216116112455,1.8328056977124847,2.1611017115596334
2019-08-29 16:00:00,9,2,2992,3217,4271,4663,1.808574547489031,1.9972514326238369,2.87808406253901,3.2063819569775616
2019-08-29 17:00:00,9,2,3983,4467,2123,2516,2.637249935876881,3.042513752272132,1.0827292365084351,1.4110272933798882
2019-08-29 18:00:00,9,2,1901,2320,416,809,0.8962790391831331,1.2471805332725503,-0.34467296726208585,-0.01637254414606734
2019-08-29 19:00:00,9,2,623,613,59,451,-0.17238609336951322,-0.1802424249204166,-0.6439300538506338,-0.3156295149037825
2019-08-29 20:00:00,9,2,265,255,34,427,-0.4717461226761231,-0.4794807086481446,-0.664159499392683,-0.3358569272067383
2019-08-29 21:00:00,9,2,137,231,339,731,-0.5787798761712238,-0.4997216147988522,-0.4096771328030064,-0.08137382295386425
2019-08-29 22:00:00,9,2,117,535,0,269,-0.5955039001548332,-0.24523455304257236,-0.6925032392597683,-0.4678092392827861
2019-08-29 23:00:00,9,2,58,73,0,234,-0.6448397709064813,-0.6316667872927382,-0.6925032392597683,-0.4970909035314824
2019-08-30 00:00:00,9,2,11,38,0,220,-0.6841412272679636,-0.6609592646091712,-0.6925032392597683,-0.5091361460870341
2019-08-30 01:00:00,9,2,12,24,0,209,-0.6833050260687831,-0.6729912284031222,-0.6925032392597683,-0.5184908449945249
2019-08-30 02:00:00,9,2,2,13,0,200,-0.6916670380605878,-0.6823612127442807,-0.6925032392597683,-0.525421825218011
2019-08-30 03:00:00,9,2,4,4,0,200,-0.6899946356622269,-0.6892798407526152,-0.6925032392597683,-0.5254364690350939
2019-08-30 04:00:00,9,2,4,4,0,274,-0.6899946356622269,-0.6893041532200782,-0.6925032392597683,-0.4641102425537345
2019-08-30 05:00:00,9,2,71,78,296,688,-0.6339691553171352,-0.6279746644246672,-0.4456617048336091,-0.11734882750015654
2019-08-30 06:00:00,9,2,496,492,1876,2269,-0.2785836456654335,-0.2812123088508385,0.8759463194882708,1.2042605848803052
2019-08-30 07:00:00,9,2,1867,2073,3734,4127,0.8678481984109971,1.0403905813559955,2.429717364532132,2.7580324297550147
2019-08-30 08:00:00,9,2,4127,3931,2542,2934,2.7576629085588693,2.594170482431408,1.4325769190167563,1.7608936455951905
2019-08-30 09:00:00,9,2,2660,2739,798,1191,1.5309557493611132,1.5970215906117864,-0.025449434007882743,0.3028680076272174
2019-08-30 10:00:00,9,2,1302,995,643,1036,0.3953945208740289,0.13900400403030752,-0.1550010675474583,0.17331794725988114
2019-08-30 11:00:00,9,2,1283,840,1610,2002,0.3795066980895999,0.009447022789160752,0.6531996925996005,0.9815196509547284
2019-08-30 12:00:00,9,2,2146,1806,1403,1795,1.1011483329823493,0.8176512063027254,0.4801137761366445,0.8084349808803994
2019-08-30 13:00:00,9,2,1773,1599,787,1179,0.7892452856880324,0.6445663485917421,-0.035033194695863516,0.2932892975369411
2019-08-30 14:00:00,9,2,1376,983,1229,1622,0.457273409613384,0.12941670107056635,0.3349528885365046,0.6632763347349887
2019-08-30 15:00:00,9,2,1437,1426,2793,3185,0.5082816827633929,0.499408487327098,1.642431139771945,1.9707560689908632
2019-08-30 16:00:00,9,2,2995,2989,3504,3896,1.811083151086572,1.8068815097294544,2.23680832277418,2.565134129788035
2019-08-30 17:00:00,9,2,3540,3700,1434,1827,2.2668128046399305,2.4012647165228644,0.506557636421145,0.8348848877185933
2019-08-30 18:00:00,9,2,1525,1631,381,773,0.5818673882912747,0.6710105072414535,-0.3747432578369904,-0.04641499336316052
2019-08-30 19:00:00,9,2,535,577,56,448,-0.24597179889739496,-0.21028761265915602,-0.6462672647530937,-0.3179377583104557
2019-08-30 20:00:00,9,2,224,252,28,420,-0.5060303718425225,-0.4818110874176736,-0.6696594949844975,-0.341328756158276
2019-08-30 21:00:00,9,2,188,224,0,367,-0.5361336150130196,-0.5052045451153595,-0.6925032392597683,-0.3857310426236117
2019-08-30 22:00:00,9,2,139,171,0,344,-0.5771074737728629,-0.5496041578707921,-0.6925032392597683,-0.4052067005107327
2019-08-30 23:00:00,9,2,74,148,0,268,-0.6314605517195937,-0.5690843162793621,-0.6925032392597683,-0.4690867464348248
2019-08-31 00:00:00,9,2,33,72,0,231,-0.6657448008859932,-0.6329611678055,-0.6925032392597683,-0.4997183955349911
2019-08-31 01:00:00,9,2,18,35,0,212,-0.6782878188737003,-0.6635964087239213,-0.6925032392597683,-0.5152513162155277
2019-08-31 02:00:00,9,2,20,16,0,204,-0.6766154164753393,-0.6791281690594645,-0.6925032392597683,-0.5221024637382524
2019-08-31 03:00:00,9,2,10,8,0,207,-0.684977428467144,-0.6859802293258578,-0.6925032392597683,-0.5195748417461818
2019-08-31 04:00:00,9,2,6,11,0,213,-0.688322233263866,-0.683454197004159,-0.6925032392597683,-0.5144814829079307
2019-08-31 05:00:00,9,2,15,17,0,245,-0.6807964224712417,-0.6783594556008853,-0.6925032392597683,-0.4884446146193024
2019-08-31 06:00:00,9,2,41,49,0,276,-0.6590551912925493,-0.6523256572852224,-0.6925032392597683,-0.4618448990877218
2019-08-31 07:00:00,9,2,46,80,0,333,-0.654874185296647,-0.6257240506221577,-0.6925032392597683,-0.4141881192987825
2019-08-31 08:00:00,9,2,74,137,0,388,-0.6314605517195937,-0.5780699033719218,-0.6925032392597683,-0.36819649476593785
2019-08-31 09:00:00,9,2,103,192,49,442,-0.6072107169433599,-0.532077594182814,-0.6516241709979861,-0.32327809471691504
2019-08-31 10:00:00,9,2,134,246,284,676,-0.5812884797687652,-0.4871601499417733,-0.455663067347306,-0.12731580022378608
2019-08-31 11:00:00,9,2,173,480,315,708,-0.5486766330007267,-0.2911989523967732,-0.42930436752181983,-0.1009559552313008
2019-08-31 12:00:00,9,2,103,512,202,595,-0.6072107169433599,-0.2648385213878346,-0.5236966406336852,-0.1953469845498598
2019-08-31 13:00:00,9,2,138,399,3,396,-0.5779436749720434,-0.35923170053577785,-0.6901579581689795,-0.36180719401035705
2019-08-31 14:00:00,9,2,139,200,0,370,-0.5771074737728629,-0.5256908842970929,-0.6925032392597683,-0.38355040398910784
2019-08-31 15:00:00,9,2,128,174,375,767,-0.5863056869638481,-0.5474360637105379,-0.3796942884821869,-0.051341132808982254
2019-08-31 16:00:00,9,2,144,571,208,600,-0.5729264677769604,-0.2152264712762584,-0.5192037484352285,-0.190849396261007
2019-08-31 17:00:00,9,2,116,404,29,421,-0.5963401013540137,-0.3547356598650028,-0.669011462330473,-0.3406559210579185
2019-08-31 18:00:00,9,2,123,225,0,363,-0.5904866929597504,-0.5045430110753953,-0.6925032392597683,-0.38957792358161536
2019-08-31 19:00:00,9,2,76,167,0,282,-0.6297881493212327,-0.5534649151884503,-0.6925032392597683,-0.4575113307924481
2019-08-31 20:00:00,9,2,65,86,0,284,-0.638986362512218,-0.6213998825417799,-0.6925032392597683,-0.455391535545794
2019-08-31 21:00:00,9,2,79,88,0,277,-0.6272795457236913,-0.6192796335459415,-0.6925032392597683,-0.4609267841449771
2019-08-31 22:00:00,9,2,43,81,0,262,-0.6573827888941884,-0.6248163975999476,-0.6925032392597683,-0.4737879393750599
2019-08-31 23:00:00,9,2,61,66,0,236,-0.6423311673089399,-0.6376775022007933,-0.6925032392597683,-0.495247667824525
2019-09-01 00:00:00,9,2,29,40,0,223,-0.6690896056827149,-0.6591380956585566,-0.6925032392597683,-0.5060469551601003
2019-09-01 01:00:00,9,2,17,27,0,212,-0.6791240200728808,-0.6699380689588171,-0.6925032392597683,-0.5153546650018097
2019-09-01 02:00:00,9,2,22,16,0,209,-0.6749430140769783,-0.6792459773069836,-0.6925032392597683,-0.5178785388177003
2019-09-01 03:00:00,9,2,14,13,0,216,-0.6816326236704221,-0.6817710323572139,-0.6925032392597683,-0.5123894240723367
2019-09-01 04:00:00,9,2,9,20,0,207,-0.6858136296663245,-0.6762818413359368,-0.6925032392597683,-0.5196836444275593
2019-09-01 05:00:00,9,2,13,11,0,232,-0.6824688248696026,-0.6835772709677375,-0.6925032392597683,-0.4990389551410093
2019-09-01 06:00:00,9,2,32,36,0,262,-0.6665810020851736,-0.6629327283598367,-0.6925032392597683,-0.4742064356759898
2019-09-01 07:00:00,9,2,39,66,0,291,-0.6607275936909103,-0.6381010050894996,-0.6925032392597683,-0.4495403932118213
2019-09-01 08:00:00,9,2,74,95,0,324,-0.6314605517195937,-0.6134355868425911,-0.6925032392597683,-0.4217781891050907
2019-09-01 09:00:00,9,2,89,128,0,360,-0.6189175337318865,-0.5856737629039567,-0.6925032392597683,-0.39148082376477855
2019-09-01 10:00:00,9,2,93,164,0,347,-0.6155727289351647,-0.5553773308865899,-0.6925032392597683,-0.4028092924110116
2019-09-01 11:00:00,9,2,95,151,0,336,-0.6139003265368037,-0.5667059768299859,-0.6925032392597683,-0.4122478148690503
2019-09-01 12:00:00,9,2,109,140,0,349,-0.6021935097482771,-0.5761455105708442,-0.6925032392597683,-0.400827128747423
2019-09-01 13:00:00,9,2,102,153,0,334,-0.6080469181425404,-0.5647251126741671,-0.6925032392597683,-0.4137248386230774
2019-09-01 14:00:00,9,2,122,138,0,320,-0.5913228941589309,-0.5776235539010245,-0.6925032392597683,-0.4257057014993869
2019-09-01 15:00:00,9,2,70,124,0,315,-0.6348053565163155,-0.589605037992963,-0.6925032392597683,-0.4294361259286399
2019-09-01 16:00:00,9,2,56,119,0,332,-0.6465121733048422,-0.5933359592480029,-0.6925032392597683,-0.4150151136189888
